ID,Expression,HalideResult,HalideTime
84,( && ( && ( && ( && ( && ( && num1 ( <= ( + ( + ( * v0 num8 ) v1 ) num0 ) ( + ( + ( * v0 num8 ) v1 ) num0 ) ) ) ( >= ( + ( + ( * v0 num8 ) v1 ) num7 ) ( + ( + ( * v0 num8 ) v1 ) ( - ( + num8 num0 ) num1 ) ) ) ) ( <= num0 num0 ) ) ( >= num0 num0 ) ) ( <= num0 num0 ) ) ( >= ( - ( + num7 num0 ) num1 ) ( - ( + num7 num0 ) num1 ) ) ),1,141
85,( == num0 ( - ( + num0 ( - num34 ( max ( * v0 num4 ) num30 ) ) ) num1 ) ),0,51
86,( >= ( + ( - ( max ( + v0 v1 ) num1995 ) ( min v1 num3 ) ) num509 ) num0 ),1,40
87,( == ( + ( / ( + v0 v1 ) num2 ) ( * v2 num24 ) ) ( + ( / ( + v0 v1 ) num2 ) ( * v2 num24 ) ) ),1,61
88,( == ( - ( / ( - ( min ( * ( / v0 num65 ) num64 ) num4 ) num6 ) num32 ) ( min ( / ( + ( min ( * ( / v0 num65 ) num64 ) num4 ) num346 ) num32 ) ( - ( / ( + ( max ( + ( min ( * ( / v0 num65 ) num64 ) num4 ) v1 ) num1975 ) num40 ) num32 ) ( * v2 num12 ) ) ) ) ( - ( / ( - ( min ( * ( / v0 num65 ) num64 ) num4 ) num6 ) num32 ) ( min ( / ( + ( min ( * ( / v0 num65 ) num64 ) num4 ) num346 ) num32 ) ( - ( / ( + ( max ( + ( min ( * ( / v0 num65 ) num64 ) num4 ) v1 ) num1975 ) num40 ) num32 ) ( * v2 num12 ) ) ) ) ),1,124
89,( == ( / ( + ( - ( / ( + ( + v0 v1 ) num87 ) num8 ) ( / v1 num8 ) ) num44 ) num34 ) ( / ( + ( - ( / ( + ( + v0 v1 ) num87 ) num8 ) ( / v1 num8 ) ) num44 ) num34 ) ),1,69
90,( == ( + ( max ( min ( / v0 num8 ) num249 ) num0 ) ( * v1 num12 ) ) ( + ( max ( min ( / v0 num8 ) num249 ) num0 ) ( * v1 num12 ) ) ),1,42
91,( == ( min ( + ( + ( * v0 numneg32 ) v1 ) num18 ) v2 ) ( min ( + ( + ( * v0 numneg32 ) v1 ) num18 ) v2 ) ),1,31
92,( == ( + ( * ( max ( min ( * ( / v0 num63 ) num8 ) num285 ) num36 ) num8 ) ( * v1 num42 ) ) ( + ( * ( max ( min ( * ( / v0 num63 ) num8 ) num285 ) num36 ) num8 ) ( * v1 num42 ) ) ),1,62
93,( == ( + ( * v0 num1004 ) ( * ( max ( min ( * ( / v1 num63 ) num8 ) num285 ) num36 ) num8 ) ) ( + ( * v0 num1004 ) ( * ( max ( min ( * ( / v1 num63 ) num8 ) num285 ) num36 ) num8 ) ) ),1,108
94,( == ( max ( - num2100 ( max ( * ( + ( * v0 num2 ) v1 ) num4 ) num2097 ) ) ( - num97 ( max ( min ( * ( + ( * v0 num2 ) v1 ) num4 ) num98 ) num94 ) ) ) ( max ( - num2100 ( max ( * ( + ( * v0 num2 ) v1 ) num4 ) num2097 ) ) ( - num97 ( max ( min ( * ( + ( * v0 num2 ) v1 ) num4 ) num98 ) num94 ) ) ) ),1,114
95,( == ( * ( / ( min ( + ( * ( min ( + ( * v3 num504 ) ( + ( + ( / v2 num2 ) ( * ( max ( / v4 num504 ) numneg1 ) num504 ) ) num754 ) ) ( / ( + ( + v1 v2 ) num501 ) num2 ) ) numneg1 ) ( / ( + ( + v1 v2 ) num485 ) num2 ) ) num496 ) num8 ) num8 ) ( min ( + ( * ( min ( + ( * v3 num504 ) ( + ( + ( / v2 num2 ) ( * ( max ( / v4 num504 ) numneg1 ) num504 ) ) num754 ) ) ( / ( + ( + v1 v2 ) num501 ) num2 ) ) numneg1 ) ( / ( + ( + v1 v2 ) num485 ) num2 ) ) num496 ) ),0,1938
96,( == ( min ( + ( max ( min ( + v0 v1 ) num1872 ) numneg127 ) num127 ) v2 ) ( min ( + ( max ( min ( + v0 v1 ) num1872 ) numneg127 ) num127 ) v2 ) ),1,60
97,( == ( min ( * ( - ( / ( + ( + v0 v1 ) num314 ) num63 ) ( / v1 num63 ) ) num2 ) ( + ( * v2 num2 ) num1 ) ) ( min ( * ( - ( / ( + ( + v0 v1 ) num314 ) num63 ) ( / v1 num63 ) ) num2 ) ( + ( * v2 num2 ) num1 ) ) ),1,100
98,( == ( + ( - v0 ( / ( + ( + v1 v2 ) num15 ) num4 ) ) v3 ) ( + ( - v0 ( / ( + ( + v1 v2 ) num15 ) num4 ) ) v3 ) ),1,58
99,( == ( min ( / ( + ( + v0 v1 ) num15 ) num8 ) ( + v2 num11 ) ) ( min ( / ( + ( + v0 v1 ) num15 ) num8 ) ( + v2 num11 ) ) ),1,51
100,( == ( min ( * v0 num125 ) ( - v1 num125 ) ) ( min ( * v0 num125 ) ( - v1 num125 ) ) ),1,2031
101,( == ( - ( * ( max v0 num249 ) num8 ) ( + ( * v1 num267 ) v2 ) ) ( - ( * ( max v0 num249 ) num8 ) ( + ( * v1 num267 ) v2 ) ) ),1,41
102,( == ( - ( * ( / ( min ( / v0 num8 ) num0 ) num16 ) num16 ) num10 ) ( - ( + ( - ( * ( / ( min ( / v0 num8 ) num0 ) num16 ) num16 ) num10 ) ( + ( * v1 num16 ) num39 ) ) num1 ) ),0,142
103,( >= ( max ( / ( + v0 num5 ) num253 ) num0 ) ( - ( + ( max ( / ( + v0 num5 ) num253 ) num0 ) ( max ( - ( / ( + v0 num257 ) num253 ) ( max ( / ( + v0 num5 ) num253 ) num0 ) ) num0 ) ) num1 ) ),0,683
104,( == ( - ( min ( * ( + ( * ( / v0 num63 ) num2 ) v1 ) num4 ) ( + ( * ( / ( + ( + v2 v0 ) num62 ) num63 ) num8 ) num4 ) ) ( * ( + ( + ( * ( / v0 num63 ) num2 ) v3 ) v1 ) num4 ) ) ( - ( min ( * ( + ( * ( / v0 num63 ) num2 ) v1 ) num4 ) ( + ( * ( / ( + ( + v2 v0 ) num62 ) num63 ) num8 ) num4 ) ) ( * ( + ( + ( * ( / v0 num63 ) num2 ) v3 ) v1 ) num4 ) ) ),1,109
105,( == ( min ( + ( * v0 num8 ) num12 ) v1 ) ( min ( + ( * v0 num8 ) num12 ) v1 ) ),1,55
106,( == num0 ( - ( + num0 ( / ( + ( % ( + v0 v1 ) num2 ) num251 ) num4 ) ) num1 ) ),0,61
107,( == ( min ( + ( * v0 num128 ) ( + ( / v1 num2 ) ( * ( / ( + ( min ( - ( - ( / ( + ( + v2 v1 ) num5 ) num2 ) ( * v0 num128 ) ) ( / v1 num2 ) ) ( + ( * v3 num504 ) num119 ) ) num95 ) num72 ) num72 ) ) ) ( + v4 num24 ) ) ( min ( + ( * v0 num128 ) ( + ( / v1 num2 ) ( * ( / ( + ( min ( - ( - ( / ( + ( + v2 v1 ) num5 ) num2 ) ( * v0 num128 ) ) ( / v1 num2 ) ) ( + ( * v3 num504 ) num119 ) ) num95 ) num72 ) num72 ) ) ) ( + v4 num24 ) ) ),1,165
108,( == ( - ( / ( + ( + v0 v1 ) num3 ) num4 ) ( + ( * v2 num63 ) v3 ) ) ( - ( / ( + ( + v0 v1 ) num3 ) num4 ) ( + ( * v2 num63 ) v3 ) ) ),1,44
109,( == ( min ( max ( min v0 num1999 ) num0 ) ( + ( max ( min v0 num1984 ) numneg15 ) num15 ) ) ( min ( max ( min v0 num1999 ) num0 ) ( + ( max ( min v0 num1984 ) numneg15 ) num15 ) ) ),1,85
110,( == ( * ( / ( min ( - ( max ( min ( + ( * v3 num64 ) ( + ( / v2 num8 ) num63 ) ) ( min ( / ( + ( + v1 v2 ) num7 ) num8 ) num249 ) ) num0 ) ( max ( min ( + ( * v3 num64 ) ( / v2 num8 ) ) num249 ) num0 ) ) num30 ) num3 ) num3 ) ( min ( - ( max ( min ( + ( * v3 num64 ) ( + ( / v2 num8 ) num63 ) ) ( min ( / ( + ( + v1 v2 ) num7 ) num8 ) num249 ) ) num0 ) ( max ( min ( + ( * v3 num64 ) ( / v2 num8 ) ) num249 ) num0 ) ) num30 ) ),0,2321
111,( == ( / ( + ( - ( / ( + ( + v0 v1 ) num5 ) num2 ) ( / v1 num2 ) ) num65 ) num63 ) ( / ( + ( - ( / ( + ( + v0 v1 ) num5 ) num2 ) ( / v1 num2 ) ) num65 ) num63 ) ),1,85
112,( == ( + ( max ( min ( * ( / v0 num500 ) num8 ) num36 ) num5 ) ( * ( / v1 num5 ) num11 ) ) ( + ( max ( min ( * ( / v0 num500 ) num8 ) num36 ) num5 ) ( * ( / v1 num5 ) num11 ) ) ),1,93
113,( == ( / ( + v0 num6 ) num252 ) ( - ( + ( / ( + v0 num6 ) num252 ) ( / ( + ( % ( + v0 num6 ) num252 ) num255 ) num252 ) ) num1 ) ),0,779
114,( == ( + ( * v0 num132 ) ( * ( / v1 num63 ) num8 ) ) ( + ( * v0 num132 ) ( * ( / v1 num63 ) num8 ) ) ),1,28
115,( != ( + ( / ( - v0 v1 ) num4 ) num10 ) num0 ),0,391
116,( == ( min ( + ( + ( * v0 num116 ) v1 ) num104 ) v2 ) ( min ( + ( + ( * v0 num116 ) v1 ) num104 ) v2 ) ),1,46
117,( == ( + ( * v0 num8 ) ( + ( * ( + ( min ( / ( - ( + v1 v2 ) num1 ) num65 ) ( + ( min ( + ( * v3 num2 ) ( + ( / v2 num65 ) ( * v0 num4 ) ) ) ( + ( + ( / v2 num65 ) ( * ( min ( / ( min ( + ( * v0 num4 ) num3 ) v4 ) num4 ) v0 ) num4 ) ) num2 ) ) num1 ) ) ( * v3 numneg2 ) ) numneg2 ) ( + ( * ( / v2 num65 ) num2 ) v5 ) ) ) ( + ( * v0 num8 ) ( + ( * ( + ( min ( / ( - ( + v1 v2 ) num1 ) num65 ) ( + ( min ( + ( * v3 num2 ) ( + ( / v2 num65 ) ( * v0 num4 ) ) ) ( + ( + ( / v2 num65 ) ( * ( min ( / ( min ( + ( * v0 num4 ) num3 ) v4 ) num4 ) v0 ) num4 ) ) num2 ) ) num1 ) ) ( * v3 numneg2 ) ) numneg2 ) ( + ( * ( / v2 num65 ) num2 ) v5 ) ) ) ),1,157
118,( == ( - ( max ( min ( / ( - ( + v0 v1 ) num1 ) num8 ) ( + ( + ( / v1 num8 ) ( * v2 num4 ) ) num3 ) ) num0 ) ( min ( + ( / v1 num8 ) ( * v2 num4 ) ) num249 ) ) ( - ( max ( min ( / ( - ( + v0 v1 ) num1 ) num8 ) ( + ( + ( / v1 num8 ) ( * v2 num4 ) ) num3 ) ) num0 ) ( min ( + ( / v1 num8 ) ( * v2 num4 ) ) num249 ) ) ),1,88
119,( == ( min ( + ( + ( * v0 numneg32 ) v1 ) num18 ) v2 ) ( min ( + ( + ( * v0 numneg32 ) v1 ) num18 ) v2 ) ),1,46
120,( == ( max ( min ( / ( + v0 num69 ) num64 ) v1 ) ( / ( + v0 num1 ) num64 ) ) ( max ( min ( / ( + v0 num69 ) num64 ) v1 ) ( / ( + v0 num1 ) num64 ) ) ),1,51
121,( == ( * ( / ( * ( min ( + ( * v2 num1088 ) ( * ( min v1 num0 ) num8 ) ) ( + ( * ( min ( + ( * v2 num136 ) ( min v1 num0 ) ) ( + v3 num12 ) ) num8 ) num4 ) ) numneg1 ) num4 ) num4 ) ( * ( min ( + ( * v2 num1088 ) ( * ( min v1 num0 ) num8 ) ) ( + ( * ( min ( + ( * v2 num136 ) ( min v1 num0 ) ) ( + v3 num12 ) ) num8 ) num4 ) ) numneg1 ) ),0,1736
122,( >= ( - ( * ( + ( * v0 num4 ) v1 ) num2 ) num2 ) ( - ( + ( - ( * ( + ( * v0 num4 ) v1 ) num2 ) num2 ) num2 ) num1 ) ),0,71
123,( == ( - ( * ( max v0 num233 ) num2 ) num705 ) ( - ( + ( - ( * ( max v0 num233 ) num2 ) num705 ) ( - num708 ( * ( max v0 num233 ) num2 ) ) ) num1 ) ),0,106
124,( != ( / ( + v0 num11 ) num3 ) num0 ),0,378
125,( == ( min ( + ( * v0 num8 ) num441 ) v1 ) ( min ( + ( * v0 num8 ) num441 ) v1 ) ),1,41
126,( != ( / ( + ( * ( - v0 v1 ) num4 ) num762 ) num707 ) num0 ),0,551
127,( == ( min ( + ( * v0 num668 ) v1 ) ( - ( min ( + v2 v1 ) num2668 ) num668 ) ) ( min ( + ( * v0 num668 ) v1 ) ( - ( min ( + v2 v1 ) num2668 ) num668 ) ) ),1,43
128,( == ( + ( / v0 num2 ) ( * ( / ( - ( min ( + ( * v1 num128 ) num127 ) v2 ) num2 ) num4 ) num4 ) ) ( + ( / v0 num2 ) ( * ( / ( - ( min ( + ( * v1 num128 ) num127 ) v2 ) num2 ) num4 ) num4 ) ) ),1,88
129,( == ( min ( - num500 ( * ( + ( * v0 num16 ) v1 ) num4 ) ) ( - v2 ( * ( + ( * v3 num125 ) ( + ( * v0 num16 ) v1 ) ) num4 ) ) ) ( min ( - num500 ( * ( + ( * v0 num16 ) v1 ) num4 ) ) ( - v2 ( * ( + ( * v3 num125 ) ( + ( * v0 num16 ) v1 ) ) num4 ) ) ) ),1,93
130,( == ( / ( + ( * ( - ( / ( + ( + v0 v1 ) num15 ) num16 ) ( / ( - v1 num2 ) num16 ) ) num2 ) num69 ) num65 ) ( / ( + ( * ( - ( / ( + ( + v0 v1 ) num15 ) num16 ) ( / ( - v1 num2 ) num16 ) ) num2 ) num69 ) num65 ) ),1,68
131,( == ( min ( + ( * v0 num156 ) ( + ( min ( * v1 num8 ) num148 ) ( * ( / v2 num250 ) num32 ) ) ) ( + ( * ( / ( + ( + v3 v2 ) num249 ) num250 ) num32 ) num46 ) ) ( min ( + ( * v0 num156 ) ( + ( min ( * v1 num8 ) num148 ) ( * ( / v2 num250 ) num32 ) ) ) ( + ( * ( / ( + ( + v3 v2 ) num249 ) num250 ) num32 ) num46 ) ) ),1,93
132,( == ( min ( + ( max ( + v0 v1 ) numneg8 ) num17 ) v2 ) ( min ( + ( max ( + v0 v1 ) numneg8 ) num17 ) v2 ) ),1,77
133,( == ( / ( + v0 num253 ) num251 ) ( / ( + v0 num253 ) num251 ) ),1,43
134,( == ( + ( / ( - ( / ( + ( max ( min ( + v0 v1 ) num1996 ) numneg3 ) num11 ) num4 ) ( / ( - ( max ( min v1 num2000 ) num1 ) num5 ) num4 ) ) num63 ) num1 ) ( + ( / ( - ( / ( + ( max ( min ( + v0 v1 ) num1996 ) numneg3 ) num11 ) num4 ) ( / ( - ( max ( min v1 num2000 ) num1 ) num5 ) num4 ) ) num63 ) num1 ) ),1,142
135,( == ( + ( / ( - v0 num102 ) num4 ) ( * v1 num4 ) ) ( + ( / ( - v0 num102 ) num4 ) ( * v1 num4 ) ) ),1,65
136,( == ( min ( / ( - ( + v0 v1 ) num1021 ) num2 ) ( - v2 num7 ) ) ( min ( / ( - ( + v0 v1 ) num1021 ) num2 ) ( - v2 num7 ) ) ),1,37
137,( == ( min ( / ( + ( + v0 v1 ) num127 ) num32 ) ( + ( + ( / v1 num32 ) ( * v2 num16 ) ) num8 ) ) ( min ( / ( + ( + v0 v1 ) num127 ) num32 ) ( + ( + ( / v1 num32 ) ( * v2 num16 ) ) num8 ) ) ),1,55
138,( != ( + ( - ( max v0 num0 ) v1 ) num7 ) num0 ),0,421
139,( == ( min ( max ( / ( + ( - v0 v1 ) num33 ) num2 ) num0 ) ( + ( / ( min ( - ( - ( * ( / ( + ( + v2 v3 ) num43 ) num4 ) num4 ) ( * v4 num130 ) ) ( * ( / v3 num4 ) num4 ) ) num94 ) num2 ) num18 ) ) ( min ( max ( / ( + ( - v0 v1 ) num33 ) num2 ) num0 ) ( + ( / ( min ( - ( - ( * ( / ( + ( + v2 v3 ) num43 ) num4 ) num4 ) ( * v4 num130 ) ) ( * ( / v3 num4 ) num4 ) ) num94 ) num2 ) num18 ) ) ),1,110
140,( == ( + ( * v0 num4 ) ( + ( / v1 num32 ) ( * v2 num4 ) ) ) ( + ( * v0 num4 ) ( + ( / v1 num32 ) ( * v2 num4 ) ) ) ),1,53
141,( == ( - ( - ( - v0 ( * v1 num16 ) ) ( * v2 num8 ) ) ( max ( min ( / ( + v3 v4 ) num2 ) num968 ) numneg31 ) ) ( - ( - ( - v0 ( * v1 num16 ) ) ( * v2 num8 ) ) ( max ( min ( / ( + v3 v4 ) num2 ) num968 ) numneg31 ) ) ),1,95
142,( == ( min ( + ( * v0 num2 ) v1 ) ( + v2 num4 ) ) ( min ( + ( * v0 num2 ) v1 ) ( + v2 num4 ) ) ),1,50
143,( == ( max ( + ( * v0 num8 ) v1 ) ( + ( * ( max ( min ( / v2 num2 ) num1006 ) num7 ) num8 ) num5 ) ) ( max ( + ( * v0 num8 ) v1 ) ( + ( * ( max ( min ( / v2 num2 ) num1006 ) num7 ) num8 ) num5 ) ) ),1,60
144,( == ( + ( / ( - num110 ( min ( * ( + ( / v0 num63 ) ( * v1 num11 ) ) num64 ) ( + ( * ( min ( * ( + ( / v0 num63 ) ( * v1 num11 ) ) num8 ) ( + ( * ( / ( - ( + v2 v0 ) num1 ) num63 ) num8 ) num12 ) ) num8 ) num11 ) ) ) num4 ) ( * ( min ( * ( / ( - ( + v2 v0 ) num1 ) num63 ) num8 ) ( + ( * ( + ( / v0 num63 ) ( * v1 num11 ) ) num8 ) num76 ) ) num2 ) ) ( + ( / ( - num110 ( min ( * ( + ( / v0 num63 ) ( * v1 num11 ) ) num64 ) ( + ( * ( min ( * ( + ( / v0 num63 ) ( * v1 num11 ) ) num8 ) ( + ( * ( / ( - ( + v2 v0 ) num1 ) num63 ) num8 ) num12 ) ) num8 ) num11 ) ) ) num4 ) ( * ( min ( * ( / ( - ( + v2 v0 ) num1 ) num63 ) num8 ) ( + ( * ( + ( / v0 num63 ) ( * v1 num11 ) ) num8 ) num76 ) ) num2 ) ) ),1,165
145,( == ( * ( / ( min ( + ( * v0 num32 ) ( * ( * ( + ( / v1 num63 ) ( * v2 num2 ) ) num2 ) num32 ) ) ( + ( * ( min ( * ( min ( / ( min ( + ( * v0 num4 ) ( * ( * ( + ( / v1 num63 ) ( * v2 num2 ) ) num2 ) num4 ) ) ( + ( * ( min ( / ( - ( + v3 v1 ) num1 ) num63 ) ( + ( + ( / v1 num63 ) ( * v2 num2 ) ) num1 ) ) num8 ) num4 ) ) num4 ) ( + v0 ( * ( + ( / v1 num63 ) ( * v2 num2 ) ) num2 ) ) ) num4 ) ( + ( * ( min ( / ( - ( + v3 v1 ) num1 ) num63 ) ( + ( + ( / v1 num63 ) ( * v2 num2 ) ) num1 ) ) num8 ) num4 ) ) num8 ) num28 ) ) num4 ) num4 ) ( min ( + ( * v0 num32 ) ( * ( * ( + ( / v1 num63 ) ( * v2 num2 ) ) num2 ) num32 ) ) ( + ( * ( min ( * ( min ( / ( min ( + ( * v0 num4 ) ( * ( * ( + ( / v1 num63 ) ( * v2 num2 ) ) num2 ) num4 ) ) ( + ( * ( min ( / ( - ( + v3 v1 ) num1 ) num63 ) ( + ( + ( / v1 num63 ) ( * v2 num2 ) ) num1 ) ) num8 ) num4 ) ) num4 ) ( + v0 ( * ( + ( / v1 num63 ) ( * v2 num2 ) ) num2 ) ) ) num4 ) ( + ( * ( min ( / ( - ( + v3 v1 ) num1 ) num63 ) ( + ( + ( / v1 num63 ) ( * v2 num2 ) ) num1 ) ) num8 ) num4 ) ) num8 ) num28 ) ) ),1,206
146,( == ( min ( max v0 num0 ) ( + ( * v1 num4 ) num2 ) ) ( min ( max v0 num0 ) ( + ( * v1 num4 ) num2 ) ) ),1,44
147,( >= ( - ( + ( * v0 num32 ) ( + v1 v2 ) ) num1 ) ( - ( + ( - ( + ( * v0 num32 ) ( + v1 v2 ) ) num1 ) num37 ) num1 ) ),0,708
148,( == ( + ( max ( * v0 num16 ) num47 ) ( * v1 num4 ) ) ( + ( max ( * v0 num16 ) num47 ) ( * v1 num4 ) ) ),1,39
149,( == ( * ( / ( * ( / v0 ( + ( / v1 num128 ) num1 ) ) num32 ) num2 ) num2 ) ( * ( / v0 ( + ( / v1 num128 ) num1 ) ) num32 ) ),1,55
150,( == ( * ( / ( * ( % v0 ( / ( + v1 num67 ) num64 ) ) numneg256 ) num16 ) num16 ) ( * ( % v0 ( / ( + v1 num67 ) num64 ) ) numneg256 ) ),1,49
151,( == ( + ( * v0 num16 ) ( + ( / ( + v1 v2 ) num4 ) ( * v3 num8 ) ) ) ( + ( * v0 num16 ) ( + ( / ( + v1 v2 ) num4 ) ( * v3 num8 ) ) ) ),1,40
152,( == ( min ( + ( min ( * v0 num56 ) num164 ) v1 ) ( + ( * v2 num32 ) num60 ) ) ( min ( + ( min ( * v0 num56 ) num164 ) v1 ) ( + ( * v2 num32 ) num60 ) ) ),1,49
153,( <= ( max ( + ( min ( min ( min ( / ( - ( - ( + v2 v3 ) ( max ( * ( min ( / v1 num4 ) num500 ) num4 ) num1 ) ) num3 ) num4 ) ( / ( + ( - ( max ( min ( * ( / ( + v1 num255 ) num4 ) num4 ) num1995 ) numneg4 ) ( max ( * ( min ( / v1 num4 ) num500 ) num4 ) num1 ) ) num2 ) num4 ) ) ( / ( - ( min ( + ( max ( min ( * ( / ( + v1 num255 ) num4 ) num4 ) num1995 ) numneg4 ) num2 ) ( + v2 v3 ) ) ( max ( * ( min ( / v1 num4 ) num500 ) num4 ) num1 ) ) num4 ) ) ( - ( + num0 ( / ( + v4 num9 ) num4 ) ) num1 ) ) num1 ) ( min ( max ( + ( / ( - v3 ( max ( * ( min ( / v1 num4 ) num500 ) num4 ) num1 ) ) num4 ) num1 ) num0 ) ( + ( / ( + v4 num9 ) num4 ) num0 ) ) ) ( min ( max ( + ( / ( - v3 ( max ( * ( min ( / v1 num4 ) num500 ) num4 ) num1 ) ) num4 ) num1 ) num0 ) ( + ( / ( + v4 num9 ) num4 ) num0 ) ) ),0,3998
154,( == ( + ( * v0 num508 ) ( + ( max ( min ( + v1 v2 ) num1999 ) num9 ) ( * v3 num4 ) ) ) ( + ( * v0 num508 ) ( + ( max ( min ( + v1 v2 ) num1999 ) num9 ) ( * v3 num4 ) ) ) ),1,61
155,( == ( max ( - ( / v0 num4 ) num30 ) ( + ( / ( - v0 num113 ) num4 ) ( * v1 num16 ) ) ) ( max ( - ( / v0 num4 ) num30 ) ( + ( / ( - v0 num113 ) num4 ) ( * v1 num16 ) ) ) ),1,58
156,( == ( min ( - ( - ( / ( - ( + v0 v1 ) num1 ) num65 ) ( / v1 num65 ) ) num15 ) v2 ) ( min ( - ( - ( / ( - ( + v0 v1 ) num1 ) num65 ) ( / v1 num65 ) ) num15 ) v2 ) ),1,69
157,( == ( - ( max ( min ( / ( + ( + v0 v1 ) num7 ) num8 ) num249 ) num0 ) ( + ( * v2 num16 ) v3 ) ) ( - ( max ( min ( / ( + ( + v0 v1 ) num7 ) num8 ) num249 ) num0 ) ( + ( * v2 num16 ) v3 ) ) ),1,85
158,( == ( - ( min ( * ( max ( + v0 v1 ) numneg1 ) num4 ) numneg1 ) num9 ) ( - ( + ( - ( min ( * ( max ( + v0 v1 ) numneg1 ) num4 ) numneg1 ) num9 ) ( - num12 ( min ( * ( max ( + v0 v1 ) numneg1 ) num4 ) numneg1 ) ) ) num1 ) ),0,116
159,( >= ( + ( * ( - ( max ( min v0 num121 ) numneg128 ) ( max ( min v0 num249 ) num0 ) ) num8 ) num1080 ) num0 ),0,754
160,( == ( min ( max ( - ( / ( - v0 num1 ) num4 ) ( min ( / v1 num4 ) num0 ) ) numneg1 ) v2 ) ( min ( max ( - ( / ( - v0 num1 ) num4 ) ( min ( / v1 num4 ) num0 ) ) numneg1 ) v2 ) ),1,61
161,( == ( min ( max ( / ( + ( - v0 ( max ( min v1 num1999 ) num0 ) ) num3 ) num4 ) num0 ) ( / ( + v2 num3 ) num4 ) ) ( min ( max ( / ( + ( - v0 ( max ( min v1 num1999 ) num0 ) ) num3 ) num4 ) num0 ) ( / ( + v2 num3 ) num4 ) ) ),1,79
162,( >= ( - ( min ( * ( max v0 numneg30 ) num16 ) num61 ) num65 ) ( - ( + ( - ( min ( * ( max v0 numneg30 ) num16 ) num61 ) num65 ) ( - num70 ( min ( * ( max v0 numneg30 ) num16 ) num61 ) ) ) num1 ) ),0,94
163,( == ( + ( * v0 num6 ) ( + ( * ( + ( * v1 num76 ) v2 ) num2 ) v3 ) ) ( + ( * v0 num6 ) ( + ( * ( + ( * v1 num76 ) v2 ) num2 ) v3 ) ) ),1,29
164,( == ( min ( max ( max ( min ( - ( / ( - ( + v0 v1 ) num1 ) num4 ) ( * ( / ( - ( min ( * ( / v2 num65 ) num64 ) num4 ) num6 ) num32 ) num8 ) ) ( - ( min ( - ( / ( + v0 v1 ) num4 ) ( * ( / ( - ( min ( * ( / v2 num65 ) num64 ) num4 ) num6 ) num32 ) num8 ) ) ( + ( * ( - ( / ( + ( max ( * ( / ( + ( + v3 v2 ) num64 ) num65 ) num64 ) num1975 ) num40 ) num32 ) ( / ( - ( min ( * ( / v2 num65 ) num64 ) num4 ) num6 ) num32 ) ) num8 ) num8 ) ) num1 ) ) ( - ( / ( - v1 num1 ) num4 ) ( * ( / ( - ( min ( * ( / v2 num65 ) num64 ) num4 ) num6 ) num32 ) num8 ) ) ) numneg1 ) ( + ( * v4 num8 ) num7 ) ) ( min ( max ( max ( min ( - ( / ( - ( + v0 v1 ) num1 ) num4 ) ( * ( / ( - ( min ( * ( / v2 num65 ) num64 ) num4 ) num6 ) num32 ) num8 ) ) ( - ( min ( - ( / ( + v0 v1 ) num4 ) ( * ( / ( - ( min ( * ( / v2 num65 ) num64 ) num4 ) num6 ) num32 ) num8 ) ) ( + ( * ( - ( / ( + ( max ( * ( / ( + ( + v3 v2 ) num64 ) num65 ) num64 ) num1975 ) num40 ) num32 ) ( / ( - ( min ( * ( / v2 num65 ) num64 ) num4 ) num6 ) num32 ) ) num8 ) num8 ) ) num1 ) ) ( - ( / ( - v1 num1 ) num4 ) ( * ( / ( - ( min ( * ( / v2 num65 ) num64 ) num4 ) num6 ) num32 ) num8 ) ) ) numneg1 ) ( + ( * v4 num8 ) num7 ) ) ),1,309
165,( == ( min ( + ( min ( + ( / v0 num8 ) ( * ( / ( + ( - v1 ( / v0 num8 ) ) num5 ) num8 ) num8 ) ) ( + v1 num5 ) ) ( + ( min ( - v1 ( / v0 num8 ) ) numneg2 ) ( * ( min ( / ( + ( - v1 ( / v0 num8 ) ) num5 ) num4 ) num1 ) num4 ) ) ) v1 ) ( min ( + ( min ( + ( / v0 num8 ) ( * ( / ( + ( - v1 ( / v0 num8 ) ) num5 ) num8 ) num8 ) ) ( + v1 num5 ) ) ( + ( min ( - v1 ( / v0 num8 ) ) numneg2 ) ( * ( min ( / ( + ( - v1 ( / v0 num8 ) ) num5 ) num4 ) num1 ) num4 ) ) ) v1 ) ),1,121
166,( == ( / ( + ( - ( max ( min ( / ( + ( + v0 v1 ) num7 ) num8 ) num249 ) num0 ) ( max ( min ( / v1 num8 ) num249 ) num0 ) ) num19 ) num9 ) ( / ( + ( - ( max ( min ( / ( + ( + v0 v1 ) num7 ) num8 ) num249 ) num0 ) ( max ( min ( / v1 num8 ) num249 ) num0 ) ) num19 ) num9 ) ),1,150
167,( == ( / ( + ( - ( max ( min ( * ( / ( + ( + v0 v1 ) num440 ) num63 ) num8 ) num246 ) numneg3 ) ( max ( min ( * ( / v1 num63 ) num8 ) num310 ) num61 ) ) num133 ) num64 ) ( / ( + ( - ( max ( min ( * ( / ( + ( + v0 v1 ) num440 ) num63 ) num8 ) num246 ) numneg3 ) ( max ( min ( * ( / v1 num63 ) num8 ) num310 ) num61 ) ) num133 ) num64 ) ),1,276
